#dr(unit AA) Ef(unit eV)
5.5 0
5.45 -0.00668752451565524
5.4 -0.0235840026034566
5.35 -0.0463231056946825
5.3 -0.071092843387305
5.25 -0.0946780593149015
5.2 -0.114479939456942
5.15 -0.128511109511237
5.1 -0.13537035079753
5.05 -0.134203106114001
5 -0.124653906212188
4.95 -0.1068156187157
4.9 -0.0811787426664523
4.85 -0.0485823172657547
4.8 -0.0101666416703665
4.75 0.0326729732241802
4.7 0.078332750887057
4.65 0.125048761154176
4.6 0.170948227962072
4.55 0.214104505817886
4.5 0.252595605970782
4.45 0.284565236390335
4.4 0.308284409069529
4.35 0.322210901842482
4.3 0.325043366188766
4.25 0.315766742794949
4.2 0.293685932158041
4.15 0.258445359851976
4.1 0.210033107232448
4.05 0.148769525105308
4 0.0752815467239998
3.95 -0.00953491252221284
3.9 -0.104561204516358
3.85 -0.208507121158618
3.8 -0.319963269590517
3.75 -0.43745137048063
3.7 -0.559469973821251
3.65 -0.684534038908168
3.6 -0.811207785702209
3.55 -0.938131044147667
3.5 -1.06403990285798
3.45 -1.18778274498254
3.4 -1.30833276820158
3.35 -1.42479786959302
3.3 -1.5364284070547
3.25 -1.64262290252555
3.2 -1.74293129501893
3.15 -1.83705493768139
3.1 -1.92484220692495
3.05 -2.00627839273693
3 -2.08146850667799
2.95 -2.15061181665442
2.9 -2.21396732813082
2.85 -2.27181009540072
2.8 -2.32437914827824
2.75 -2.37181889883868
2.7 -2.4141170365383
2.65 -2.45104296327918
2.6 -2.4820915558339
2.55 -2.50643724863767
2.5 -2.52290290213932
2.45 -2.52994653073983
2.4 -2.52566671315799
2.35 -2.50782459247603
2.3 -2.47387720685219
2.25 -2.42101406557776
2.2 -2.34618701952058
2.15 -2.24612297234671
2.1 -2.11730974075908
2.05 -1.95594662516487
2 -1.75785164650733
1.95 -1.51831542533182
1.9 -1.23188619120447
1.85 -0.892060964402845
1.8 -0.490844614801972
1.75 -0.0181215960164991
1.7 0.539233875631908
1.65 1.19859801256462
1.6 1.98326583905873
1.55 2.92453712534552
1.5 4.06394452481436
1.45 5.49761870375203
1.4 7.4877768266337
1.35 10.3016723419894
1.3 14.1604597715387
1.25 19.2465564733651
1.2 25.7400085693928
1.15 33.8930375177891
1.1 44.1306142527013
1.05 57.1497565214691
1 73.9978142021463
0.95 96.1316284925739
0.899999999999999 125.475348881231
0.85 164.499820396164
0.8 216.350879221931
0.75 285.068847271267
0.699999999999999 375.974094669195
0.649999999999999 496.564561447464
0.6 658.608043011761
0.55 880.099262925074
0.5 1188.95344306482
0.449999999999999 1629.86901814358
0.399999999999999 2277.09418823272
0.35 3259.47312798071
0.3 4813.03639649777
0.25 7401.9179109658
